0	1.4434012999991
0	0.843819300003815
0	1.64761899999576
1	0.819200199999614
1	1.00263699999778
1	0.956896499992581
0	0.713766500004567
1	0.64600049998262
1	2.4633865999931
1	0.885436200012919
0	1.60031780001009
1	0.655895999982022
0	1.37883840000723
1	0.763297700003022
1	1.12378819999867
1	0.637108299997635
1	0.902478700008942
1	0.760211100016022
1	0.693457800021861
1	1.3056641999865
1	0.633168100001058
0	1.44915540001239
1	1.38488619998679
1	0.823681100009708
0	1.26369520000299
1	0.619963799981633
1	0.665314999991097
1	1.40602920000674
0	1.70281600000453
1	0.861725800001295
1	1.02701630000956
1	0.60770870000124
1	1.92455990001326
1	0.649527000001399
1	1.17452219998813
1	0.699537100008456
0	1.01572830000077
1	1.09752260000096
1	0.739495399990119
1	2.019489600003
1	1.17103300002054
1	1.19274709999445
1	0.718056200013962
1	1.18146419999539
1	0.780015099997399
1	1.37206409999635
1	0.877234799991129
1	0.730059299996356
1	0.912314399989555
0	0.961543300014455
1	0.601371700002346
1	1.32448039998417
1	1.10990049998509
1	0.894883500004653
1	0.983566400012933
0	1.66705650000949
1	0.701750900014304
1	0.880940799979726
1	1.27637860001414
1	1.59272960000089
1	1.06282200000715
1	0.577158200001577
0	1.36046900000656
1	0.838090499979444
0	1.65799810001045
1	0.673073100013426
1	0.633460700017167
1	1.37677530001383
0	0.9057904999936
1	0.797542399988743
1	1.09737440000754
1	0.669481200020527
1	0.682218900008593
1	1.28877569999895
1	0.857342900009826
0	0.965447199996561
1	1.24885770000401
1	0.610266800009413
1	1.18455629999517
1	0.701573699974688
1	0.884293299983256
0	0.900393300020369
0	1.18118399998639
1	0.777836399996886
1	0.616155600000639
1	1.12241979999817
0	1.50118369999109
1	0.689540499995928
1	1.530906400003
1	0.934499099996174
0	1.00450749997981
1	1.19962130000931
1	0.633338900021045
1	1.25856210000347
1	1.78677360000438
0	1.34450449998258
0	0.832141299993964
1	0.646461899974383
0	1.20731749999686
0	1.61608129998785
1	0.976556499983417
1	1.45020530000329
0	0.885339000000386
1	1.45735320000676
1	1.10217339999508
1	0.885067900002468
1	0.785403200017754
1	0.884745599993039
1	1.177909799997
0	1.02193800001987
1	0.914978800021345
0	1.0907642999955
0	1.48095260001719
1	0.687338999996427
1	1.0299173000094
1	0.804622700001346
1	0.605704099987634
1	1.33817979999003
1	0.814302100014174
1	0.868724799976917
1	0.856570700008888
1	0.666629999992438
1	0.846208900009515
0	0.78158280000207
1	1.12057219998678
1	0.666340099996887
0	1.21449049998773
1	1.30454399998416
1	0.952002299978631
1	0.708858300000429
1	1.63323929999024
1	0.947589199990034
1	0.945412800007034
1	1.1079100999923
1	0.687491299991962
1	0.947636600001715
0	1.56440380000276
1	1.43695390000357
1	0.689853399991989
1	0.797812299977522
1	0.833686500001932
0	1.31698119998327
1	0.773015299986582
1	0.711259499978041
1	0.74400279999827
1	1.3560249999864
1	0.707403100008378
1	0.659929700021166
1	0.62343329997384
0	1.22636400000192
1	0.730761699989671
1	1.10624910000479
1	1.34224300002097
1	0.932573500002036
1	0.668809599999804
1	0.981999300012831
1	0.914271800022107
1	0.773273800004972
0	1.0734480000101
1	0.980120499996701
1	0.837331299990183
1	1.87187750000157
1	1.10547429998405
1	1.34178970000357
1	0.665459899988491
1	0.599398599995766
1	0.646107800013851
1	0.624086399999214
0	1.22788429999491
1	0.987911700009136
1	0.820399499993073
1	0.766118500003358
1	0.900623199995607
1	0.701730300002964
1	1.70426850000513
1	0.643410199991195
0	1.09886929998174
1	0.616905700007919
1	1.67875779999304
1	1.54985260000103
1	0.637035899999319
1	1.00864630000433
1	0.556479599996237
1	1.12879009998869
0	1.08571169999777
1	0.721189100004267
1	0.511902400001418
0	1.19002730000648
1	0.730253100016853
1	0.804604100005236
1	0.82816959999036
1	0.884907400002703
1	0.891612600011285
0	0.764164899999741
1	1.70070940000005
0	1.87957589997677
1	0.596136500011198
1	0.980215899995528
1	0.788477100024465
1	0.727090100001078
1	0.584677400009241
1	0.624241199984681
0	0.951888599985978
0	0.915404799976386
1	0.704454699996859
1	1.25454130000435
1	0.799315500014927
1	0.660837900009938
1	0.5978860000032
1	0.553475699998671
1	0.905959900002927
0	0.630206600006204
0	0.627123599988408
1	0.652497200004291
0	1.01497260000906
0	0.737552899983712
1	0.845243699994171
1	0.542946800007485
1	0.650763699988602
1	1.00698919998831
1	1.84787500000675
1	0.8709988000046
0	0.814881100028288
1	0.664789900009055
1	0.687192000012146
1	0.574031500000274
1	0.502432599983877
1	0.675843500008341
1	0.987374999996973
1	0.63091040001018
1	1.06586090000928
1	0.851483499980532
1	0.877631399984239
1	1.16012730001239
1	0.719153700018069
1	0.576777300011599
1	1.59849279999617
1	0.594055599998683
1	0.70079080000869
1	0.541367900004843
1	1.21064780000597
1	0.671453899994958
1	0.611991000012495
1	0.786283499997808
1	1.10621559998253
1	1.2806032000226
1	1.37327149999328
1	0.798275900015142
1	0.548913500009803
1	1.32061990001239
1	1.13504029999604
0	1.28677669999888
1	0.525194799993187
1	0.833357900002738
1	0.957104300003266
1	0.750683799997205
1	1.17440489999717
1	0.635725799977081
1	0.947225899988553
0	1.28310509998119
0	0.861478999984683
1	0.762690500007011
1	0.594342299998971
1	0.87833629999659
0	0.631390499998815
1	0.665764900011709
1	1.1187779000029
1	0.848277900018729
1	1.4506238999893
1	1.70491030000267
1	1.08223929998348
1	0.739047800016124
1	0.761125200020615
0	1.07546590000857
0	1.07128570001805
1	0.721663100004662
1	1.06869759998517
0	1.47946969998884
